item_id,item_price,item_title,item_code,product_name,brand,vendor_product_number,unit_of_measurement,product_type,kode_kbki,tkdn(%),valid_until,product_url,model_/_type,nomor_izin_edar_(akd/akl/lainnya),jenis_produk_sesuai_izin_edar,fungsi,negara_asal_produk,negara_pabrikan,spesifikasi_produk_secara_singkat,informasi_lainnya,supplier
1250616,24192,"MEDITECH APERTURE DRAPE: 60 X 60 CM, OVAL APERTURE 6 X 12 CM, WITH ADHESIVE TAPE",4815000076-AK1-000881411,"Aperture Drape: 60 x 60 cm, Oval Aperture 6 x 12 cm, with Adhesive Tape",MediTech,MT-AOMAD-060060-006012,piece,lokal,4815000076,0,17/10/2023,,MT-AOMAD-060060-006012,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250621,72585828,POLY MEDICAL BRANCARD AMBULANCE DELUXE,4815000358-AK1-000881421,Brancard Ambulance Deluxe,POLY MEDICAL,POLY 060-DLX,unit,lokal,4815000358,0,7/04/2024,,POLY 060-DLX,KEMENKES RI AKD 20903910459,Wheeled Stretcher,alat yang digunakan untuk mobilisasi pasien dari ambulane ke ruangan ataupun sebaliknya,Indonesia,Indonesia,"Dimensi : 197 x 56 x 93,5 cm ; Konstruksi : Pipa S/S, As S/S; Side Rail : Stainless ; Finishing : Polishing ; Aksesoris : Roda Utama 8” (2 Rem + 2 Tanpa Rem), Roda Bumper Belakang 4” & Depan 5”, Safety belt.",,253320
1250623,62370000,ZULMAND ZULMAND INFANT INCUBATOR SERVO CONTROL,4815000029-AK1-000881433,Zulmand Infant Incubator Servo Control,ZULMAND,800 ZD,unit,lokal,4815000029,0,10/07/2023,,800 ZD,AKD 20902810522,Neonatal Incubator,Sebagai alat penghangat bayi baru lahir di Rumah Sakit,Indonesia,Indonesia,,,276328
1250628,24192,"MEDITECH APERTURE DRAPE: 60 X 60 CM, OVAL APERTURE 8 X 15 CM, WITH ADHESIVE TAPE",4815000076-AK1-000881438,"Aperture Drape: 60 x 60 cm, Oval Aperture 8 x 15 cm, with Adhesive Tape",MediTech,MT-AOMAD-060060-008015,piece,lokal,4815000076,0,17/10/2023,,MT-AOMAD-060060-008015,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250637,87768681,POLY MEDICAL ICU BED SUPER DELUXE CPR,4815000035-AK1-000881457,ICU BED Super Deluxe CPR,POLY MEDICAL,POLY 007-SDXC,unit,lokal,4815000035,0,14/11/2024,,POLY 007-SDXC,KEMENKES RI AKD 20902911005,AC-Powered Adjustable Hospital Bed,"tempat tidur pasien yang di design khusus untuk dipakai di ruangan ICU, type ICU Bed super deluxe ini adalah type elektrik t 4 crank yang naba akan mempermudah pasien dalam melakukan pergerakan.",Indonesia,Indonesia,"Dimensi : 210 x 90 x 55-82,5 cm ; Konstruksi : Plat MS, Pipa Ø, Pipa ?, As MS ; Head / Foot Rest: ABS ; Side Rail : ABS ; Finishing : Cat Epoxy Powder Coating ; CPR : Adjust by Handle CPR ; Back Raise : Adjust by Motor ; Knee Raise : Adjust by Motor ; Hi - Low : Adjust by Motor ; Trendelenburg : Adjust by Motor ; Reverse Trendelenburg : Adjust by Motor ; Aksesoris : Roda 5"" With Central Lock , Tiang Infus S/S",,253320
1250642,18861,"MEDITECH APERTURE DRAPE: 60 X 60 CM, ROUND APERTURE DIA. 10 CM",4815000076-AK1-000881462,"Aperture Drape: 60 x 60 cm, Round Aperture Dia. 10 cm",MediTech,MT-CMAD-06060-010,piece,lokal,4815000076,0,12/10/2023,,MT-CMAD-06060-010,AKD 21603810788,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250646,26641,"MEDITECH APERTURE DRAPE: 80 X 80 CM, OVAL APERTURE 6 X 12 CM, WITH ADHESIVE TAPE",4815000076-AK1-000881491,"Aperture Drape: 80 x 80 cm, Oval Aperture 6 x 12 cm, with Adhesive Tape",MediTech,MT-AOMAD-080080-006012,piece,lokal,4815000076,0,17/10/2023,,MT-AOMAD-080080-006012,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250650,53210445,POLY MEDICAL NEEDLE DESTROYER,4444001004-AK1-000881495,Needle Destroyer,POLY MEDICAL,POLY 075 ND,unit,lokal,4444001004,0,23/01/2025,,POLY 075 ND,KEMENKES RI AKD 20903020020,Needle Destruction Device,"alat untuk menghancurkan peralatan medis habis pakai terutama di ruangan IGD seperti jarum suntik, iv Canul dan lain sebagainya",Indonesia,Indonesia,"Dimensi : 48 x 42 x 95 cm ; Konstruksi : Plat Stainless Steel ; Finishing : Polishing ; Konsumsi daya : AC 220 Volt, 150 - 60 Hz, 1500 Watt; Input System: Manual ; Hasil Olahan : Maksimum 10 mm ; RPM Motor : 1420 -1720",,253320
1250653,3075215000,POLY MEDICAL HYPERBARIC OXYGEN THERAPY MONOPLACE,4815000166-AK1-000881528,Hyperbaric Oxygen Therapy Monoplace,POLY MEDICAL,POLY 074 A,unit,lokal,4815000166,0,26/12/2024,,POLY 074 A,KEMENKES RI AKD 20403911112,Hyperbaric Chamber,"alat untuk terapi oksigen yang dilakukan dengan cara memberikan oksigen murni di dalam ruangan khusus bertekanan udara tinggti untuk dihirup pasien. Terapi oksigen hyperbaric dilakukan di ruangan khusus yang dapat meningkatkan udara hingga tiga kali tekanan atmosfer normal, peningkatan tekanan udara di dalam ruangan hyperbaric ini meyebabkan paru paru paien menyerap oksigen lebih banyak dari biasanya sehingga dapat membantu menyembuhkan berbagai jenis penyakit. untuk type POLY 074 A adalah hyperbaric dengan kapasitas 1 orang",Indonesia,Indonesia,"Capacity (+/-) : 1 Person ; Total Length (Approx) : 2.200 mm; Diameter Acrylic ( Approx) : 1.000 mm; Thickness Acrylic (Approx) : 30 mm (PVHO-1) : Volume of Chamber (Approx) : 1,5 m³ ; Maximum Operating Pressure : 2 ATA ; Air Supply (Air Pressurization) : 3 - 8 Bar ; BIBS Supply (O2) : 4 - 6 Bar ; System and Accessories ; 1. Air supply System: • Screw Compressor, • Micro Filter, • Air Storage ; 2. Oxygen Supply System:• Oxygen Cylinder 2x2,• Oxygen Pressure Reducing Valve,• Alarm for low Pressure; 3. Communication System ; 4. Sub Sea Pressure Gauge for Chamber ; 5. Air Pressure Gauge;6. Oxygen Pressure Gauge;7. Temperature & Humidity Analyzer;8. Oxygen Analyzer;9. CO2 Analyzer;10. Time Indicator ; 11. Valve for Air & Oxygen; 12. 1 Set Multimedia Player + Monitor ;13. Flowmeter; 14. Disposable Mask Therapy ; 15. Water Chiller System",,253320
1250655,26641,"MEDITECH APERTURE DRAPE: 80 X 80 CM, OVAL APERTURE 8 X 15 CM, WITH ADHESIVE TAPE",4815000076-AK1-000881540,"Aperture Drape: 80 x 80 cm, Oval Aperture 8 x 15 cm, with Adhesive Tape",MediTech,MT-AOMAD-080080-008015,piece,lokal,4815000076,0,17/10/2023,,MT-AOMAD-080080-008015,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250660,6678,"ONEMED KASA STERIL 5 X 5 CM, 20 PLY  ISI 5 LD, 5205 LD",3527003007-AK1-000881550,"Kasa Steril 5 x 5 cm, 20 ply  isi 5 LD, 5205 LD",Onemed,362,Pouch,lokal,3527003007,0,30/06/2025,,"5 x 5 cm, 20 ply  1 x 5's LD, 5205 LD",Kemenkes RI AKD 11603021107,Hydrophilic wound dressing,kasa penyerap,Indonesia,Indonesia,"steril EO, 100% cotton",pouch isi 5,252705
1250665,53033200,ORMED ORTHOPAEDIC INSTRUMENTS MINI FRAGMENTS INSTRUMENTS KIT,4126100001-AK1-000881555,Orthopaedic Instruments Mini Fragments Instruments Kit,ORMED,403.01,Pcs,lokal,4126100001,0,29/04/2021,,Mini Fragments Instruments Kit,AKD 21302110058,Orthopaedic Manual Surgical Instruments,Intruments untuk Operasi Orthopaedic Mini Fragments,Indonesia,Indonesia,Material Steinless Steel,,388247
1250677,41002867,POLY MEDICAL KAMERA MEDIS,4815000347-AK1-000881577,Kamera Medis,POLY MEDICAL,POLYCAM,unit,lokal,4815000347,0,28/11/2024,,POLYCAM,KEMENKES RI AKD 21106911037,Colposcope,alat yang digunakan oleh dokter atau tim medis untuk memudahkan melakukan pemeriksaan di area yang susah dilihat dengan jelas seperti di dalam mulut atau tenggorokan,Indonesia,Indonesia,"Camera : Sensor : CMOS , Pixel : 8MP , Feature : Capture, Control Zoom, Controlled Focus ; Display : Type : Monitor : Resolution : 1920 x 1080, Size : 21,5 Inch, Video Signal : HDMI,D-Sub,DVI-0 ; Computer : Processor : Min. Intel Celeron, Memory : Min. 4 GB , Operating System : Min. Windows 10 64 bit, Hard Drives : Min. 500 GigaByte , Propietary Hardware : Built in Box ; Software : GUI : Multi Panel, User Friendly , Language: English , Connectivity : DICOM Protocol , (Store and Send), Paper Print, Features: Patient Register, Worklist, Image Processing, Image Management.",,253320
1250681,18861,"MEDITECH APERTURE DRAPE: 60 X 60 CM, ROUND APERTURE DIA. 14 CM",4815000076-AK1-000881581,"Aperture Drape: 60 x 60 cm, Round Aperture Dia. 14 cm",MediTech,MT-CMAD-06060-014,piece,lokal,4815000076,0,12/10/2023,,MT-CMAD-06060-014,AKD 21603810788,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250685,28332,"MEDITECH APERTURE DRAPE: 80 X 105 CM, OVAL APERTURE 6 X 12 CM, WITH ADHESIVE TAPE",4815000076-AK1-000881590,"Aperture Drape: 80 x 105 cm, Oval Aperture 6 x 12 cm, with Adhesive Tape",MediTech,MT-AOMAD-080105-006012,piece,lokal,4815000076,0,17/10/2023,,MT-AOMAD-080105-006012,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250686,7224,ONEMED ISOFIX 1.25 CM X 9.2 M,3527003003-AK1-000881596,Isofix 1.25 cm x 9.2 m,Onemed,372,roll,lokal,3527003003,0,11/10/2022,,1.25 cm x 9.2 m,Kemenkes RI AKD 10902710740,Medical adhesive tape and adhesive bandage,perekat medis,Indonesia,Indonesia,bahan PE,Roll,252705
1250691,28332,"MEDITECH APERTURE DRAPE: 80 X 105 CM, OVAL APERTURE 8 X 15 CM, WITH ADHESIVE TAPE",4815000076-AK1-000881621,"Aperture Drape: 80 x 105 cm, Oval Aperture 8 x 15 cm, with Adhesive Tape",MediTech,MT-AOMAD-080105-008015,piece,lokal,4815000076,0,17/10/2023,,MT-AOMAD-080105-008015,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250693,34934,"MEDITECH APERTURE DRAPE: 120 X 120 CM, OVAL APERTURE 6 X 12 CM, WITH ADHESIVE TAPE",4815000076-AK1-000881643,"Aperture Drape: 120 x 120 cm, Oval Aperture 6 x 12 cm, with Adhesive Tape",MediTech,MT-AOMAD-120120-006012,piece,lokal,4815000076,0,17/10/2023,,MT-AOMAD-120120-006012,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250697,51253583,POLY MEDICAL BRANCAR AMBULANCE (ISOLATION),4815000358-AK1-000881647,Brancar Ambulance (Isolation),POLY MEDICAL,POLY 060 I,unit,lokal,4815000358,0,26/04/2025,,POLY 060 I,KEMENKES RI AKD 20902020524,Patient care reverse isolation chamber,"alat yang digunakan untuk mobilisasi pasien dari dan ke ambulan ke IGD atau ke ruangan, alat ini dilengkapi dengan chamber berbahan plastik dan di design khusus untuk pasien yang membutuhkan penanganan khusus dikarnakan terindikasi penyakit menular. Alat ini juga dilengkapi dengan system negatif Pressure dan hepa filter sehingga udara yang masuk dan keluar dari brancar aman untuk lingkungan sekitar",Indonesia,Indonesia,"Dimension (PxLxT) : 210 x 60 x 50 cm ; Dimension Chamber Bag : 20 x 63 x 50 cm ; HEPA Filter : 2pcs, 0.3um ; Vacuum Machine : 80 Watt ; UV Lamp : 10 Watt ; Power Supply : AC 190-220V, 50/60Hz, Battery DC 12V 6000mA ; Component : Main Chamber, HEPA Filter, Negative Pressure System, 6 pcs Glove Portals, Battery and Charger, Chamber Bag, Folding Strecher, Strecher. ; Construction : Chamber : Plastic PVC, As 4mm S/S, Acrylic ; Folding Strecher : Pipa S/S, Poliester D600 ; Finishing : Polishing",,253320
1250700,18861,"MEDITECH APERTURE DRAPE: 60 X 60 CM, ROUND APERTURE DIA. 15 CM",4815000076-AK1-000881670,"Aperture Drape: 60 x 60 cm, Round Aperture Dia. 15 cm",MediTech,MT-CMAD-06060-015,piece,lokal,4815000076,0,12/10/2023,,MT-CMAD-06060-015,AKD 21603810788,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250705,792000,ZENMED+ DCP PLATE 2.7 - 5 HOLES,4813002022-AK1-000881675,DCP PLATE 2.7 - 5 holes,ZENMED+,AA05DS,piece,lokal,4813002022,0,19/10/2022,,AA05DS,AKD 21302710783,Single/multiple component metallic bone fixation appliances and accessories,untuk fiksasi maupun rekonstruksi tulang akibat kecelakaan ataupun faktor usia/ degeneratif.,Indonesia,Indonesia,Berbahan baku SS316L Medical Grade,,410181
1250709,34934,"MEDITECH APERTURE DRAPE: 120 X 120 CM, OVAL APERTURE 8 X 15 CM, WITH ADHESIVE TAPE",4815000076-AK1-000881694,"Aperture Drape: 120 x 120 cm, Oval Aperture 8 x 15 cm, with Adhesive Tape",MediTech,MT-AOMAD-120120-008015,piece,lokal,4815000076,0,17/10/2023,,MT-AOMAD-120120-008015,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250710,71755017,POLY MEDICAL BRANCARD AMBULANCE DELUXE (ISOLATION),4815000358-AK1-000881700,Brancard Ambulance Deluxe (Isolation),POLY MEDICAL,POLY 060-DLXI,unit,lokal,4815000358,0,5/05/2025,,POLY 060-DLXI,KEMENKES RI AKD 20902020602,Patient care reverse isolation chamber,"alat yang digunakan untuk mobilisasi pasien dari dan ke ambulan ke IGD atau ke ruangan, alat ini dilengkapi dengan chamber berbahan akrilik dan di design khusus untuk pasien yang membutuhkan penanganan khusus dikarnakan terindikasi penyakit menular. Alat ini juga dilengkapi dengan system negatif Pressure dan hepa filter sehingga udara yang masuk dan keluar dari brancar aman untuk lingkungan sekitar",Indonesia,Indonesia,"Dimension (PxLxT) : 213 x 66 x 137 cm ; Dimension Chamber: 190 x 66 x 52 cm ; HEPA Filter : 2pcs, 0.3um ; Vacuum Machine : 80 Watt ; UV Lamp : 10 Watt ; Power Supply : AC 190-220V, 50/60Hz, Battery DC 12V 6000mA ; Component : Main Chamber, HEPA Filter, Negative Pressure System, 4 pcs Glove Portals, 2 Utility Portals, Battery and Charger, Strecher. ; Finishing : Polishing",,253320
1250718,29347,"MEDITECH APERTURE DRAPE: 45 X 45 CM, OVAL APERTURE 6 X 12 CM, WITH REINFORCEMENT 20 X 20CM + ADHESIVE TAPE",4815000076-AK1-000881733,"Aperture Drape: 45 x 45 cm, Oval Aperture 6 x 12 cm, with Reinforcement 20 x 20cm + Adhesive Tape",MediTech,MT-AOMADR-045045-006012-020020,piece,lokal,4815000076,0,17/10/2023,,MT-AOMADR-045045-006012-020020,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250720,1325000,KENKO BABY LENGTH BOARD,4823200006-AK1-000881740,Baby Length Board,KENKO,KNK-01,Pcs,lokal,4823200006,0,18/06/2025,,N/A,AKD 10903020996,Medical insole,Mengukur tinggi atau panjang bayi,Indonesia,Indonesia,"Bahan Plastik ABS, Ukuran 0-105 cm, Graduasi 1 mm",Harga belum termasuk ongkos kirim,415147
1250731,29347,"MEDITECH APERTURE DRAPE: 45 X 45 CM, OVAL APERTURE 8 X 15 CM, WITH REINFORCEMENT 20 X 20CM + ADHESIVE TAPE",4815000076-AK1-000881756,"Aperture Drape: 45 x 45 cm, Oval Aperture 8 x 15 cm, with Reinforcement 20 x 20cm + Adhesive Tape",MediTech,MT-AOMADR-045045-008015-020020,piece,lokal,4815000076,0,17/10/2023,,MT-AOMADR-045045-008015-020020,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250732,792000,ZENMED+ DCP PLATE 2.7 - 6 HOLES,4813002022-AK1-000881762,DCP PLATE 2.7 - 6 holes,ZENMED+,AA06DS,piece,lokal,4813002022,0,19/10/2022,,AA06DS,AKD 21302710783,Single/multiple component metallic bone fixation appliances and accessories,untuk fiksasi maupun rekonstruksi tulang akibat kecelakaan ataupun faktor usia/ degeneratif.,Indonesia,Indonesia,Berbahan baku SS316L Medical Grade,,410181
1250734,21486,"MEDITECH APERTURE DRAPE: 80 X 80 CM, ROUND APERTURE DIA. 5 CM",4815000076-AK1-000881769,"Aperture Drape: 80 x 80 cm, Round Aperture Dia. 5 cm",MediTech,MT-CMAD-08080-005,piece,lokal,4815000076,0,12/10/2023,,MT-CMAD-08080-005,AKD 21603810788,Surgical drape and drape accessories.,Terlamp;ir,Indonesia,Indonesia,Terlampir,Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250737,227810,PROLINE CREATININE FS 117119910921,3544006000-AK1-000881792,Creatinine FS 117119910921,PROLINE,1.17E+11,kit,lokal,3544006000,0,9/11/2021,,1.17E+11,AKD 20101710637,Creatinine test system (kit & cair),"Untuk penggunaan pada Proline R-910 / Respons 910 Proline / Respons 910, metode kinetik tanpa deproteinisasi sebagaimana metode Jaffe, linearitas hingga 15 mg/dL",Indonesia,Indonesia,"Creatinine digunakan untuk pengukuran kuantitatif kadar kreatinin dalam serum, plasma atau urin. Pemeriksaan dilakukan dengan metode kinetik tanpa deproteinisasi menurut metode Jaffe pada panjang gelombang 490 - 510 nm. Linearitas pemeriksaan sampai dengan 15 mg/dl. Produk ini terdiri dari 2 reagen, yaitu R1 dan R2, berbentuk cairan siap pakai yang stabil hingga masa kedaluwarsa.",Ukuran R1 : 4x21 mL; R2 : 4x6 mL,259832
1250740,29347,"MEDITECH APERTURE DRAPE: 45 X 45 CM, OVAL APERTURE 6 X 12 CM, WITH REINFORCEMENT 25 X 25CM + ADHESIVE TAPE",4815000076-AK1-000881795,"Aperture Drape: 45 x 45 cm, Oval Aperture 6 x 12 cm, with Reinforcement 25 x 25cm + Adhesive Tape",MediTech,MT-AOMADR-045045-006012-025025,piece,lokal,4815000076,0,17/10/2023,,MT-AOMADR-045045-006012-025025,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250747,29347,"MEDITECH APERTURE DRAPE: 45 X 45 CM, OVAL APERTURE 8 X 15 CM, WITH REINFORCEMENT 25 X 25CM + ADHESIVE TAPE",4815000076-AK1-000881827,"Aperture Drape: 45 x 45 cm, Oval Aperture 8 x 15 cm, with Reinforcement 25 x 25cm + Adhesive Tape",MediTech,MT-AOMADR-045045-008015-025025,piece,lokal,4815000076,0,17/10/2023,,MT-AOMADR-045045-008015-025025,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250756,12726,"ONEMED KASA STERIL 5 X 5 CM , 20 PLY ISI 10 LD, 52010 LD",3527003007-AK1-000881841,"Kasa Steril 5 x 5 cm , 20 ply isi 10 LD, 52010 LD",Onemed,363,Pouch,lokal,3527003007,0,30/06/2025,,"5 x 5 cm , 20 ply 1 x 10 's LD, 52010 LD",Kemenkes RI AKD 11603021107,Hydrophilic wound dressing,kasa penyerap,Indonesia,Indonesia,"steril EO, 100% cotton",pouch isi 10,252705
1250761,31457,"MEDITECH APERTURE DRAPE: 60 X 60 CM, OVAL APERTURE 6 X 12 CM, WITH REINFORCEMENT 20 X 20CM + ADHESIVE TAPE",4815000076-AK1-000881856,"Aperture Drape: 60 x 60 cm, Oval Aperture 6 x 12 cm, with Reinforcement 20 x 20cm + Adhesive Tape",MediTech,MT-AOMADR-060060-006012-020020,piece,lokal,4815000076,0,17/10/2023,,MT-AOMADR-060060-006012-020020,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250762,21486,"MEDITECH APERTURE DRAPE: 80 X 80 CM, ROUND APERTURE DIA. 9 CM",4815000076-AK1-000881862,"Aperture Drape: 80 x 80 cm, Round Aperture Dia. 9 cm",MediTech,MT-CMAD-08080-009,piece,lokal,4815000076,0,12/10/2023,,MT-CMAD-08080-009,AKD 21603810788,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250763,60427500,ZULMAND ZULMAND DENTAL UNIT,4818001002-AK1-000881873,Zulmand Dental Unit,ZULMAND,874 ZD,unit,lokal,4818001002,0,8/05/2023,,874 ZD,AKD 10605810385,Dental Chair and Accessories,Sebagai alat untuk perawatan dan pemeriksaan gigi di Rumah Sakit,Indonesia,Indonesia,,,276328
1250765,31457,"MEDITECH APERTURE DRAPE: 60 X 60 CM, OVAL APERTURE 8 X 15 CM, WITH REINFORCEMENT 20 X 20CM + ADHESIVE TAPE",4815000076-AK1-000881880,"Aperture Drape: 60 x 60 cm, Oval Aperture 8 x 15 cm, with Reinforcement 20 x 20cm + Adhesive Tape",MediTech,MT-AOMADR-060060-008015-020020,piece,lokal,4815000076,0,17/10/2023,,MT-AOMADR-060060-008015-020020,AKD 21603810789,Surgical drape and drape accessories.,Terlampir,Indonesia,Indonesia,Terlampir,Kemasan 1 pc/pack. Ongkos kirim bersifat at cost. Harga ongkos kirim terlampir hanya sebagai referensi per kilo barang.,409660
1250766,792000,ZENMED+ DCP PLATE 2.7 - 7 HOLES,4813002022-AK1-000881886,DCP PLATE 2.7 - 7 holes,ZENMED+,AA07DS,piece,lokal,4813002022,0,19/10/2022,,AA07DS,AKD 21302710783,Single/multiple component metallic bone fixation appliances and accessories,untuk fiksasi maupun rekonstruksi tulang akibat kecelakaan ataupun faktor usia/ degeneratif.,Indonesia,Indonesia,Berbahan baku SS316L Medical Grade,,410181
